"interaction_id","conversation_id","lead_id","campaign_id","timestamp","channel","event_type","agent_id","variant_id","outcome","metadata_json"
"INT00012815","C0001587","L0001587","CMP0021","2025-08-28T22:50:04","Web","site_visit","EN-020","VAR00061","positive","{""duration_sec"": 770, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0021""}}"
"INT00012816","C0001588","L0001588","CMP0002","2025-07-31T10:16:47","Web","email_sent","EN-019","VAR00063","positive","{""duration_sec"": 586, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012817","C0001588","L0001588","CMP0002","2025-08-26T08:50:40","SMS","email_sent","EN-010","VAR00043","negative","{""duration_sec"": 520, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012818","C0001588","L0001588","CMP0002","2025-08-27T09:19:01","Email","social_comment","EN-014","VAR00055","callback_requested","{""duration_sec"": 831, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012819","C0001588","L0001588","CMP0002","2025-08-27T17:37:10","Call","social_comment","EN-011","VAR00091","positive","{""duration_sec"": 862, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012820","C0001588","L0001588","CMP0002","2025-08-27T19:32:57","Social","call_made","EN-018","VAR00014","negative","{""duration_sec"": 506, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012821","C0001588","L0001588","CMP0002","2025-08-28T19:08:11","Call","email_open","EN-020","VAR00086","callback_requested","{""duration_sec"": 639, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012822","C0001588","L0001588","CMP0002","2025-08-28T23:28:28","Web","email_click","EN-015","VAR00078","none","{""duration_sec"": 625, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012823","C0001588","L0001588","CMP0002","2025-08-28T23:55:34","Social","sms_sent","EN-010","VAR00033","callback_requested","{""duration_sec"": 96, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012824","C0001588","L0001588","CMP0002","2025-08-28T23:55:35","Ads","sms_reply","EN-001","VAR00076","unsubscribe","{""duration_sec"": 98, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012825","C0001588","L0001588","CMP0002","2025-08-28T23:56:53","Web","email_sent","EN-008","VAR00029","positive","{""duration_sec"": 203, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0002""}}"
"INT00012826","C0001589","L0001589","CMP0023","2025-07-25T21:01:19","Web","email_sent","EN-013","VAR00022","negative","{""duration_sec"": 837, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012827","C0001589","L0001589","CMP0023","2025-08-10T22:22:57","Email","social_comment","EN-006","VAR00046","positive","{""duration_sec"": 781, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012828","C0001589","L0001589","CMP0023","2025-08-23T22:52:59","SMS","site_visit","EN-020","VAR00076","callback_requested","{""duration_sec"": 245, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012829","C0001589","L0001589","CMP0023","2025-08-25T09:14:17","Social","reply","EN-019","VAR00045","none","{""duration_sec"": 648, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012830","C0001589","L0001589","CMP0023","2025-08-26T01:47:43","Email","call_answered","EN-009","VAR00107","callback_requested","{""duration_sec"": 454, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012831","C0001589","L0001589","CMP0023","2025-08-28T00:12:21","Ads","call_made","EN-009","VAR00072","unsubscribe","{""duration_sec"": 659, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012832","C0001589","L0001589","CMP0023","2025-08-28T15:10:31","Web","email_click","EN-020","VAR00071","unsubscribe","{""duration_sec"": 474, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012833","C0001589","L0001589","CMP0023","2025-08-28T21:20:32","Web","site_visit","EN-017","VAR00003","positive","{""duration_sec"": 390, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012834","C0001589","L0001589","CMP0023","2025-08-28T22:11:38","Web","reply","EN-009","VAR00020","callback_requested","{""duration_sec"": 369, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012835","C0001589","L0001589","CMP0023","2025-08-28T23:54:00","Social","site_visit","EN-006","VAR00010","unsubscribe","{""duration_sec"": 895, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012836","C0001589","L0001589","CMP0023","2025-08-28T23:58:43","Social","social_comment","EN-016","VAR00085","positive","{""duration_sec"": 442, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012837","C0001589","L0001589","CMP0023","2025-08-28T23:59:06","Social","sms_reply","EN-004","VAR00004","positive","{""duration_sec"": 828, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0023""}}"
"INT00012838","C0001590","L0001590","CMP0011","2025-07-09T20:26:47","Call","call_made","EN-003","VAR00077","unsubscribe","{""duration_sec"": 404, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012839","C0001590","L0001590","CMP0011","2025-08-19T15:04:45","Web","sms_reply","EN-016","VAR00020","negative","{""duration_sec"": 67, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012840","C0001590","L0001590","CMP0011","2025-08-28T23:07:46","Call","email_sent","EN-016","VAR00022","none","{""duration_sec"": 653, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012841","C0001590","L0001590","CMP0011","2025-08-28T23:54:05","Social","call_made","EN-020","VAR00085","none","{""duration_sec"": 769, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012842","C0001590","L0001590","CMP0011","2025-08-28T23:59:38","SMS","social_comment","EN-017","VAR00019","none","{""duration_sec"": 58, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012843","C0001590","L0001590","CMP0011","2025-08-28T23:59:58","Web","call_made","EN-010","VAR00055","negative","{""duration_sec"": 108, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012844","C0001590","L0001590","CMP0011","2025-08-28T23:59:58","Web","reply","EN-012","VAR00103","negative","{""duration_sec"": 153, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012845","C0001590","L0001590","CMP0011","2025-08-28T23:59:59","SMS","email_sent","EN-018","VAR00029","negative","{""duration_sec"": 222, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0011""}}"
"INT00012846","C0001591","L0001591","CMP0016","2025-08-17T18:13:59","SMS","call_made","EN-016","VAR00072","positive","{""duration_sec"": 91, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012847","C0001591","L0001591","CMP0016","2025-08-21T02:51:19","Email","site_visit","EN-007","VAR00019","unsubscribe","{""duration_sec"": 255, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012848","C0001591","L0001591","CMP0016","2025-08-27T00:53:47","Social","sms_reply","EN-017","VAR00023","callback_requested","{""duration_sec"": 879, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012849","C0001591","L0001591","CMP0016","2025-08-28T08:29:49","Social","site_visit","EN-007","VAR00019","callback_requested","{""duration_sec"": 835, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012850","C0001591","L0001591","CMP0016","2025-08-28T23:42:20","Ads","call_answered","EN-008","VAR00071","callback_requested","{""duration_sec"": 380, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012851","C0001591","L0001591","CMP0016","2025-08-28T23:48:02","Social","email_sent","EN-006","VAR00027","unsubscribe","{""duration_sec"": 100, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012852","C0001591","L0001591","CMP0016","2025-08-28T23:48:28","Social","call_answered","EN-015","VAR00039","negative","{""duration_sec"": 498, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012853","C0001591","L0001591","CMP0016","2025-08-28T23:48:53","Call","email_sent","EN-004","VAR00072","positive","{""duration_sec"": 537, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012854","C0001591","L0001591","CMP0016","2025-08-28T23:58:04","Web","sms_sent","EN-010","VAR00085","none","{""duration_sec"": 783, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012855","C0001591","L0001591","CMP0016","2025-08-28T23:59:53","Ads","reply","EN-002","VAR00024","unsubscribe","{""duration_sec"": 781, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0016""}}"
"INT00012856","C0001592","L0001592","CMP0025","2025-07-13T04:59:21","SMS","sms_sent","EN-007","VAR00054","callback_requested","{""duration_sec"": 173, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012857","C0001592","L0001592","CMP0025","2025-07-23T12:02:41","Social","social_comment","EN-011","VAR00095","callback_requested","{""duration_sec"": 705, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012858","C0001592","L0001592","CMP0025","2025-07-25T16:04:34","Social","email_sent","EN-007","VAR00032","negative","{""duration_sec"": 76, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012859","C0001592","L0001592","CMP0025","2025-08-03T21:07:16","Email","reply","EN-004","VAR00101","unsubscribe","{""duration_sec"": 56, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012860","C0001592","L0001592","CMP0025","2025-08-26T23:12:10","Social","call_answered","EN-010","VAR00100","none","{""duration_sec"": 132, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012861","C0001592","L0001592","CMP0025","2025-08-28T22:45:35","Call","call_made","EN-011","VAR00098","none","{""duration_sec"": 28, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012862","C0001592","L0001592","CMP0025","2025-08-28T23:24:03","SMS","email_click","EN-019","VAR00042","callback_requested","{""duration_sec"": 415, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012863","C0001592","L0001592","CMP0025","2025-08-28T23:58:24","Social","social_comment","EN-015","VAR00106","negative","{""duration_sec"": 369, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0025""}}"
"INT00012864","C0001593","L0001593","CMP0020","2025-08-24T17:07:58","Social","email_click","EN-014","VAR00041","callback_requested","{""duration_sec"": 630, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012865","C0001593","L0001593","CMP0020","2025-08-27T01:12:04","Web","social_comment","EN-014","VAR00034","positive","{""duration_sec"": 260, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012866","C0001593","L0001593","CMP0020","2025-08-27T15:46:51","Email","reply","EN-006","VAR00091","unsubscribe","{""duration_sec"": 432, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012867","C0001593","L0001593","CMP0020","2025-08-28T15:18:33","Call","email_click","EN-005","VAR00023","callback_requested","{""duration_sec"": 518, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012868","C0001593","L0001593","CMP0020","2025-08-28T18:48:01","SMS","sms_reply","EN-019","VAR00048","none","{""duration_sec"": 776, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012869","C0001593","L0001593","CMP0020","2025-08-28T19:58:48","Email","site_visit","EN-016","VAR00060","none","{""duration_sec"": 804, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012870","C0001593","L0001593","CMP0020","2025-08-28T20:21:57","Call","call_answered","EN-007","VAR00023","unsubscribe","{""duration_sec"": 176, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012871","C0001593","L0001593","CMP0020","2025-08-28T20:23:00","Email","email_sent","EN-018","VAR00107","positive","{""duration_sec"": 552, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012872","C0001593","L0001593","CMP0020","2025-08-28T22:08:05","Ads","call_answered","EN-009","VAR00015","callback_requested","{""duration_sec"": 233, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012873","C0001593","L0001593","CMP0020","2025-08-28T22:39:50","Email","email_click","EN-002","VAR00065","positive","{""duration_sec"": 827, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012874","C0001593","L0001593","CMP0020","2025-08-28T22:52:11","Email","email_click","EN-016","VAR00029","positive","{""duration_sec"": 292, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0020""}}"
"INT00012875","C0001594","L0001594","CMP0006","2025-08-28T23:12:07","Web","sms_sent","EN-011","VAR00014","positive","{""duration_sec"": 579, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012876","C0001594","L0001594","CMP0006","2025-08-28T23:20:20","Ads","reply","EN-003","VAR00008","negative","{""duration_sec"": 500, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012877","C0001594","L0001594","CMP0006","2025-08-28T23:46:51","Social","social_comment","EN-012","VAR00051","unsubscribe","{""duration_sec"": 502, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012878","C0001594","L0001594","CMP0006","2025-08-28T23:50:55","Call","reply","EN-002","VAR00076","positive","{""duration_sec"": 357, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012879","C0001594","L0001594","CMP0006","2025-08-28T23:52:39","Web","email_click","EN-020","VAR00102","positive","{""duration_sec"": 467, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012880","C0001594","L0001594","CMP0006","2025-08-28T23:58:27","Call","sms_sent","EN-005","VAR00099","positive","{""duration_sec"": 580, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012881","C0001594","L0001594","CMP0006","2025-08-28T23:59:47","Email","sms_sent","EN-012","VAR00077","callback_requested","{""duration_sec"": 30, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012882","C0001594","L0001594","CMP0006","2025-08-29T00:00:00","Web","sms_reply","EN-001","VAR00016","unsubscribe","{""duration_sec"": 721, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012883","C0001594","L0001594","CMP0006","2025-08-29T00:00:00","Email","call_answered","EN-005","VAR00039","callback_requested","{""duration_sec"": 494, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0006""}}"
"INT00012884","C0001595","L0001595","CMP0017","2025-05-28T08:53:09","Social","email_sent","EN-016","VAR00101","negative","{""duration_sec"": 534, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012885","C0001595","L0001595","CMP0017","2025-07-18T19:02:42","Social","sms_sent","EN-017","VAR00002","positive","{""duration_sec"": 560, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012886","C0001595","L0001595","CMP0017","2025-07-27T14:37:26","Call","sms_sent","EN-016","VAR00019","negative","{""duration_sec"": 498, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012887","C0001595","L0001595","CMP0017","2025-08-17T08:44:30","Web","site_visit","EN-017","VAR00018","none","{""duration_sec"": 458, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012888","C0001595","L0001595","CMP0017","2025-08-19T17:38:15","Social","sms_sent","EN-020","VAR00080","positive","{""duration_sec"": 327, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012889","C0001595","L0001595","CMP0017","2025-08-27T14:47:06","SMS","sms_sent","EN-009","VAR00074","none","{""duration_sec"": 621, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012890","C0001595","L0001595","CMP0017","2025-08-28T00:02:39","Email","email_click","EN-003","VAR00097","negative","{""duration_sec"": 829, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012891","C0001595","L0001595","CMP0017","2025-08-28T23:41:14","Social","email_click","EN-018","VAR00099","callback_requested","{""duration_sec"": 740, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0017""}}"
"INT00012892","C0001596","L0001596","CMP0030","2025-08-22T07:46:00","Call","site_visit","EN-003","VAR00017","unsubscribe","{""duration_sec"": 788, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012893","C0001596","L0001596","CMP0030","2025-08-23T23:58:54","Social","email_click","EN-011","VAR00035","none","{""duration_sec"": 44, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012894","C0001596","L0001596","CMP0030","2025-08-27T22:45:41","Call","call_answered","EN-003","VAR00038","none","{""duration_sec"": 778, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012895","C0001596","L0001596","CMP0030","2025-08-28T00:53:56","Email","email_open","EN-010","VAR00096","none","{""duration_sec"": 156, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012896","C0001596","L0001596","CMP0030","2025-08-28T07:33:25","SMS","social_comment","EN-005","VAR00091","none","{""duration_sec"": 701, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012897","C0001596","L0001596","CMP0030","2025-08-28T12:41:10","Call","email_click","EN-020","VAR00005","unsubscribe","{""duration_sec"": 391, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012898","C0001596","L0001596","CMP0030","2025-08-28T20:28:43","Ads","email_open","EN-007","VAR00056","callback_requested","{""duration_sec"": 779, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012899","C0001596","L0001596","CMP0030","2025-08-28T20:33:42","Ads","call_answered","EN-013","VAR00087","none","{""duration_sec"": 750, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
"INT00012900","C0001596","L0001596","CMP0030","2025-08-28T21:04:47","Ads","site_visit","EN-016","VAR00078","none","{""duration_sec"": 495, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0030""}}"
